BOROBOX,BOX_TYPE,LOCATION,ZIP,BOROUGH,COMMUNITYDISTICT,CITYCOUNCIL,LATITUDE,LONGITUDE,Location Point
B1427,ERS,3 AVE & 23 ST,11232,Brooklyn,BK07,38,40.66260848,-73.99868382,POINT (-73.99868382 40.66260848)
B1051,ERS,NOSTRAND AVE & FENIMORE ST,11225,Brooklyn,BK09,40,40.65869315,-73.9504154,POINT (-73.9504154 40.65869315)
B0621,ERS,DEKALB AVE & ADELPHI ST,11205,Brooklyn,BK02,35,40.68954382,-73.97114275,POINT (-73.97114275 40.68954382)
M0657,ERS,11 AVE & W 28 ST,10001,Manhattan,MN04,3,40.75202386,-74.00472226,POINT (-74.00472226 40.75202386)
R0674,ERS,LILY POND AVE & MAJOR AVE,10305,Staten Island,SI02,50,40.60018247,-74.06463741,POINT (-74.06463741 40.60018247)
B1660,ERS,BLAKE AVE & SARATOGA AVE,11212,Brooklyn,BK16,41,40.66465376,-73.91626712,POINT (-73.91626712 40.66465376)
Q5320,BARS,JAMAICA AVE & 195 PL,11423,Queens,QN12,23,40.71327696,-73.76482833,POINT (-73.76482833 40.71327696)
Q4082,ERS,WOODWARD AVE & STARR ST,11385,Queens,QN05,34,40.71140232,-73.91674825,POINT (-73.91674825 40.71140232)
Q4294,ERS,ELIOT AVE & 71 ST,11378,Queens,QN05,30,40.72128018,-73.88723972,POINT (-73.88723972 40.72128018)
B0928,ERS,THROOP AVE & MAC DONOUGH ST,11216,Brooklyn,BK03,36,40.68137013,-73.94062005,POINT (-73.94062005 40.68137013)
B3208,ERS,AVENUE P & E 31 ST,11234,Brooklyn,BK18,45,40.61394557,-73.9422147,POINT (-73.9422147 40.61394557)
Q7665,BARS,ASTORIA BLVD S OPP 76 ST,11370,Queens,QN03,22,40.76569745,-73.89307229,POINT (-73.89307229 40.76569745)
Q7285,ERS,QUEENS BLVD & 39 ST,11101,Queens,QN02,26,40.74429347,-73.92622713,POINT (-73.92622713 40.74429347)
X3428,ERS,WARING AVE & YOUNG AVE,10469,Bronx,BX11,13,40.86099107,-73.84825918,POINT (-73.84825918 40.86099107)
R0547,ERS,RICHMOND TERR & TAYLOR ST,10310,Staten Island,SI01,49,40.6378773,-74.12356446,POINT (-74.12356446 40.6378773)
Q9628,ERS,91 AVE & 109 ST,11418,Queens,QN09,28,40.69329792,-73.83750805,POINT (-73.83750805 40.69329792)
R3662,ERS,POMPEY AVE & SCRANTON AVE,10312,Staten Island,SI03,51,40.55284456,-74.17272964,POINT (-74.17272964 40.55284456)
Q7819,BARS,ROOSEVELT AVE & 67 ST,11377,Queens,QN02,26,40.7461443,-73.89810985,POINT (-73.89810985 40.7461443)
X2230,ERS,BERGEN AVE & E 148 ST,10455,Bronx,BX01,17,40.8151574,-73.91773651,POINT (-73.91773651 40.8151574)
X3687,ERS,PAULDING AVE & E 225 ST,10466,Bronx,BX12,12,40.88508917,-73.85193024,POINT (-73.85193024 40.88508917)
Q6500,BARS,86 AVE & 162 ST,11432,Queens,QN08,24,40.71116698,-73.80190014,POINT (-73.80190014 40.71116698)
X3615,ERS,OLINVILLE AVE & DUNCOMB ST,10467,Bronx,BX12,12,40.87696869,-73.86816381,POINT (-73.86816381 40.87696869)
R1622,BARS,DELAWARE ST & DELEMERE RD,10304,Staten Island,SI02,50,40.59610498,-74.10322431,POINT (-74.10322431 40.59610498)
X3193,ERS,JEROME AVE & W 183 ST,10453,Bronx,BX07,14,40.85836759,-73.90390817,POINT (-73.90390817 40.85836759)
B1261,ERS,7 AVE & 2 ST,11215,Brooklyn,BK06,39,40.67111241,-73.97806037,POINT (-73.97806037 40.67111241)
X3933,ERS,MOSHOLU AVE & BROADWAY,10471,Bronx,,11,40.90450452,-73.89641134,POINT (-73.89641134 40.90450452)
Q3814,BARS,WILLETS POINT BLVD & 209 ST,11360,Queens,QN07,19,40.78875709,-73.78387397,POINT (-73.78387397 40.78875709)
B2046,ERS,NEW LOTS AVE & LOGAN ST,11208,Brooklyn,BK05,42,40.66970035,-73.87493092,POINT (-73.87493092 40.66970035)
B0830,ERS,BROADWAY OPP CORNELIA ST,11221,Brooklyn,BK03,37,40.68735667,-73.91829346,POINT (-73.91829346 40.68735667)
Q5451,BARS,91 AVE & HOLLIS COURT BLVD,11428,Queens,QN13,23,40.72004567,-73.74990588,POINT (-73.74990588 40.72004567)
B3076,BARS,AVENUE S & RYDER ST,11234,Brooklyn,BK18,46,40.6111508,-73.92917416,POINT (-73.92917416 40.6111508)
Q6225,BARS,26 AVE & CLEARVIEW XWAY E SVC RD,11360,Queens,QN11,19,40.77622498,-73.78398481,POINT (-73.78398481 40.77622498)
Q9644,ERS,89 AVE & 113 ST,11418,Queens,QN09,29,40.69588807,-73.83467313,POINT (-73.83467313 40.69588807)
Q4982,ERS,147 AVE & SPRINGFIELD BLVD,11413,Queens,QN13,31,40.6594192,-73.76111,POINT (-73.76111 40.6594192)
X4314,ERS,ROBERTS AVE & PILGRIM AVE,10461,Bronx,BX10,13,40.84545139,-73.83358429,POINT (-73.83358429 40.84545139)
R3852,BARS,HYLAN BLVD & HEINZ AVE,10308,Staten Island,SI03,51,40.5387153,-74.14902429,POINT (-74.14902429 40.5387153)
Q3249,ERS,97 ST & HARDING XWAY S,11374,Queens,QN06,29,40.73421796,-73.86244301,POINT (-73.86244301 40.73421796)
X2700,ERS,INTERVALE AVE & E 167 ST,10459,Bronx,BX02,17,40.82590707,-73.89697165,POINT (-73.89697165 40.82590707)
R2887,BARS,LIGHTHOUSE AVE & MANOR CT/RVFD,10306,Staten Island,SI02,50,40.57525287,-74.14118777,POINT (-74.14118777 40.57525287)
Q4950,ERS,METROPOLITAN AVE & TROTTING COURSE LA,11385,Queens,QN06,29,40.71159955,-73.85818745,POINT (-73.85818745 40.71159955)
B1239,ERS,DEAN ST & 4 AVE,11217,Brooklyn,BK02,33,40.68312884,-73.97918391,POINT (-73.97918391 40.68312884)
Q5487,BARS,SPRINGFIELD BLVD & 113 AVE,11429,Queens,QN13,27,40.70408445,-73.73994032,POINT (-73.73994032 40.70408445)
R0372,ERS,HENDERSON AVE & CAMPBELL AVE,10310,Staten Island,SI01,49,40.63713527,-74.11635586,POINT (-74.11635586 40.63713527)
R3787,ERS,STACK DR & RUSSEK DR,10312,Staten Island,SI03,51,40.54776166,-74.19818565,POINT (-74.19818565 40.54776166)
B4294,ERS,40 ST & NEW UTRECHT AVE,11219,Brooklyn,BK12,38,40.6445362,-73.99426782,POINT (-73.99426782 40.6445362)
B1541,ERS,ALBEMARLE RD & E 18 ST,11226,Brooklyn,BK14,40,40.64700922,-73.96261444,POINT (-73.96261444 40.64700922)
B1976,ERS,BLAKE AVE & RUBY ST,11208,Brooklyn,QN10,32,40.67280562,-73.86077513,POINT (-73.86077513 40.67280562)
Q7515,BARS,ASTORIA BLVD & 2 ST,11102,Queens,QN01,22,40.7738775,-73.93626772,POINT (-73.93626772 40.7738775)
B0531,ERS,CLINTON ST & STATE ST,11201,Brooklyn,BK02,33,40.69089726,-73.99404559,POINT (-73.99404559 40.69089726)
B1453,ERS,3 AVE & 41 ST,11232,Brooklyn,BK07,38,40.6525431,-74.0091501,POINT (-74.0091501 40.6525431)
B4066,ERS,TWIN PINES DR BET LOUISIANA & PENN/PAYNE,11239,Brooklyn,BK05,42,40.64760219,-73.883927,POINT (-73.883927 40.64760219)
B2571,ERS,14 AVE & 43 ST,11219,Brooklyn,BK12,39,40.63705627,-73.98641959,POINT (-73.98641959 40.63705627)
R3277,BARS,COLON AVE & LAMOKA AVE,10308,Staten Island,SI03,51,40.55100433,-74.15430667,POINT (-74.15430667 40.55100433)
Q5094,BARS,119 RD & 178 PL,11434,Queens,QN12,27,40.68702242,-73.76594786,POINT (-73.76594786 40.68702242)
B3161,ERS,AVENUE H & E 54 ST,11234,Brooklyn,BK18,46,40.6330901,-73.92448666,POINT (-73.92448666 40.6330901)
Q4117,ERS,PALMETTO ST & 60 PL,11385,Queens,QN05,30,40.70766829,-73.90105064,POINT (-73.90105064 40.70766829)
Q5644,BARS,111 AVE & 202 ST,11412,Queens,QN12,27,40.70453789,-73.75471127,POINT (-73.75471127 40.70453789)
R4247,ERS,SEIDMAN AVE & SHIRLEY AVE,10312,Staten Island,SI03,51,40.53336895,-74.16316989,POINT (-74.16316989 40.53336895)
Q7218,BARS,REVIEW AVE 600' E OF 37 ST,11101,Queens,QN02,26,40.7335334,-73.93734308,POINT (-73.93734308 40.7335334)
Q9539,ERS,JUNO ST & YELLOWSTONE BLVD,11375,Queens,QN06,29,40.71698553,-73.85725663,POINT (-73.85725663 40.71698553)
M0406,ERS,FORSYTH ST & STANTON ST,10002,Manhattan,MN03,1,40.7221812,-73.9909143,POINT (-73.9909143 40.7221812)
Q6227,BARS,28 AVE & CLEARVIEW XWAY E SVC RD,11360,Queens,QN11,19,40.77339721,-73.78376239,POINT (-73.78376239 40.77339721)
Q4441,ERS,SANFORD AVE & 156 ST,11355,Queens,QN07,20,40.76129991,-73.80951373,POINT (-73.80951373 40.76129991)
X3109,ERS,E BURNSIDE AVE & VALENTINE AVE,10457,Bronx,BX05,15,40.85025307,-73.90069387,POINT (-73.90069387 40.85025307)
B3776,ERS,CHURCH AVE & STORY ST,11218,Brooklyn,BK12,39,40.64204491,-73.9812324,POINT (-73.9812324 40.64204491)
M0288,ERS,SUFFOLK ST & RIVINGTON ST,10002,Manhattan,MN03,1,40.71933897,-73.98591092,POINT (-73.98591092 40.71933897)
M0522,ERS,WAVERLY PL & W 11 ST,10014,Manhattan,MN02,3,40.73641394,-74.0019483,POINT (-74.0019483 40.73641394)
X4052,ERS,HARDING AVE & REVERE AVE,10465,Bronx,BX10,13,40.81585509,-73.81671328,POINT (-73.81671328 40.81585509)
R1140,BARS,MERSEREAU AVE & CHRISTOPHER ST,10303,Staten Island,SI01,49,40.63655892,-74.16356228,POINT (-74.16356228 40.63655892)
Q6393,BARS,NORTHERN BLVD & LITTLE NECK PWAY,11363,Queens,QN11,19,40.77080384,-73.73556137,POINT (-73.73556137 40.77080384)
Q3021,BARS,54 AVE & 43 ST,11378,Queens,QN02,30,40.73225081,-73.92451466,POINT (-73.92451466 40.73225081)
B2225,ERS,PAERDEGAT AVENUE N & PAERDEGAT 12 ST,11236,Brooklyn,BK18,46,40.62785533,-73.9040925,POINT (-73.9040925 40.62785533)
X3644,ERS,BARNES AVE & E 215 ST,10467,Bronx,BX12,12,40.87981775,-73.86147961,POINT (-73.86147961 40.87981775)
Q2026,ERS,CROSS BAY BLVD & 156 AVE,11414,Queens,QN10,32,40.66419333,-73.8411177,POINT (-73.8411177 40.66419333)
Q1360,ERS,ROCKAWAY BCH BLV 400' W OF BCH 102 ST,11694,Queens,QN14,32,40.58273879,-73.82398451,POINT (-73.82398451 40.58273879)
M0117,ERS,CHAMBERS ST OPP ELK ST,10007,Manhattan,MN01,1,40.713475,-74.00481861,POINT (-74.00481861 40.713475)
X4752,ERS,CROTONA PK N & PROSPECT AVE,10457,Bronx,BX03,17,40.84104964,-73.89216816,POINT (-73.89216816 40.84104964)
Q3412,BARS,NORTHERN BLVD & 62 ST,11377,Queens,QN01,26,40.75399131,-73.90030276,POINT (-73.90030276 40.75399131)
X3386,ERS,W KINGSBRIDGE RD & KINGSBRIDGE TER,10463,Bronx,BX08,14,40.87036128,-73.90442003,POINT (-73.90442003 40.87036128)
B0991,ERS,UNDERHILL AVE & PROSPECT PL,11238,Brooklyn,BK08,35,40.67706,-73.9659745,POINT (-73.9659745 40.67706)
X2258,ERS,LEGGETT AVE & FOX ST,10455,Bronx,BX02,17,40.81428968,-73.89972793,POINT (-73.89972793 40.81428968)
M1773,ERS,FORT WASHINGTON AVE & W 190 ST,10040,Manhattan,MN12,10,40.8571094,-73.93560205,POINT (-73.93560205 40.8571094)
Q7135,BARS,JACKSON AVE & 43 AVE,11101,Queens,QN02,26,40.7475388,-73.94123467,POINT (-73.94123467 40.7475388)
M1352,ERS,POWELL BLVD & W 112 ST,10026,Manhattan,MN10,9,40.80065886,-73.95439417,POINT (-73.95439417 40.80065886)
R0440,BARS,FAIRWAY AVE & PARKHILL LA,10304,Staten Island,SI01,49,40.61744358,-74.07900642,POINT (-74.07900642 40.61744358)
M1125,ERS,CENTRAL PARK W & W 81 ST,10024,Manhattan,MN07,6,40.78202148,-73.97172306,POINT (-73.97172306 40.78202148)
Q7506,BARS,ASTORIA BLVD & 21 ST,11102,Queens,QN01,22,40.77226209,-73.92590027,POINT (-73.92590027 40.77226209)
Q9788,BARS,SPRINGFIELD BLVD & 67 AVE,11364,Queens,QN11,23,40.74522795,-73.75460714,POINT (-73.75460714 40.74522795)
